"","Region","Track.Name","Artist","total_stream","yearly_rank","track_id","artists","artists_IDs","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","Artist_ID"
"3090","il","חברות שלך","Omer Adam",608172,90,"0Fb3GIRqInVTmtowYT9Ppm","Omer Adam","1IAEef07H0fd9aA8aUHUlL",0.59,0.518,0,-6.226,0,0.231,0.302,0,0.101,0.705,99.963,208800,4,"1IAEef07H0fd9aA8aUHUlL"
"3091","il","חיים שלי","Eden Ben Zaken",598630,91,"1ng7BTOG1an0GuQpU9vNaj","Eden Ben Zaken","2eUKkTNZsIuZzV95DM0cbt",0.292,0.455,3,-7.092,0,0.0339,0.76,8.37e-06,0.112,0.387,183.513,262494,3,"2eUKkTNZsIuZzV95DM0cbt"
"3092","il","rockstar (feat. 21 Savage)","Post Malone",595237,92,"0e7ipj03S05BNilyu5bRzt","Post Malone;21 Savage","246dkjvS1zLTtiykXe5h60;1URnnhqYAYcrqrcwql10ft",0.585,0.52,5,-6.136,0,0.0712,0.124,7.01e-05,0.131,0.129,159.801,218147,4,"246dkjvS1zLTtiykXe5h60"
"3093","il","Goodbyes (Feat. Young Thug)","Post Malone",590187,93,"6vBdBCoOhKHiYDDOcorfNo","Post Malone;Young Thug","246dkjvS1zLTtiykXe5h60;50co4Is1HCEo8bhOyUWKpn",0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4,"246dkjvS1zLTtiykXe5h60"
"3094","il","ואם תבואי אליי","Idan Raichel",588537,94,"0ACFJm4VlgvdHs2qvHZ6yG","Idan Raichel","5EBnQEKoaiAk37Q7cfGrE1",0.727,0.875,1,-5.273,0,0.0326,0.504,0,0.0995,0.232,112.023,212800,4,"5EBnQEKoaiAk37Q7cfGrE1"
"3095","il","Close To Me (with Diplo) (feat. Swae Lee)","Ellie Goulding",587689,95,"5JEx7HbmvHQQswJCsoo9rA","Ellie Goulding;Diplo;Swae Lee","0X2BH1fck6amBIoJhDVmmJ;5fMUXHkw8R8eOP2RNVYEZX;1zNqQNIdeOUZHb8zbZRFMX",0.574,0.758,1,-5.029,0,0.0621,0.0969,0,0.395,0.492,144.111,182623,4,"0X2BH1fck6amBIoJhDVmmJ"
"3096","il","Money In The Grave (Drake ft. Rick Ross)","Drake",587231,96,"5ry2OE6R2zPQFDO85XkgRb","Drake;Rick Ross","3TVXtAsR1Inumwj472S9r4;1sBkRIssrMs1AbVkOJbc7a",0.831,0.502,10,-4.045,0,0.046,0.101,0,0.122,0.101,100.541,205427,4,"3TVXtAsR1Inumwj472S9r4"
"3097","il","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix",584362,97,"40OMBMYRk5IQL6xCzGM0JA","Martin Garrix;Macklemore;Fall Out Boy","60d24wfXkVzDSfLS6hyCjZ;3JhNCzhSMTxs9WLGJJxWOY;4UXqAaa6dQYAk18Lv7PEgX",0.661,0.723,5,-6.976,0,0.0566,0.179,1.23e-05,0.14,0.316,113.778,163805,4,"60d24wfXkVzDSfLS6hyCjZ"
"3098","il","Shape of You","Ed Sheeran",582358,98,"7qiZfU4dY1lWllzX7mPBI3","Ed Sheeran","6eUKZXaKkcviH0Ku9w2n3V",0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,233713,4,"6eUKZXaKkcviH0Ku9w2n3V"
"3099","il","קעקוע על הלב","Itay Levi",581722,99,"1lZUXumjZPpmw0xr0EH6rG","Itay Levi","6VdxGMRiiFQhI8F0FkuQZg",0.755,0.38,4,-7.201,0,0.0692,0.8,0,0.0849,0.351,122.077,213689,4,"6VdxGMRiiFQhI8F0FkuQZg"
"3100","il","In My Mind","Dynoro",572822,100,"0E9ZjEAyAwOXZ7wJC0PD33","Dynoro;Gigi D'Agostino","3v6Ji4uoWtKRkhuDUaxi9n;1OAjDaKgg00KCUYqDe68un",0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"3v6Ji4uoWtKRkhuDUaxi9n"
"3101","in","Señorita","Shawn Mendes",14587613,1,"0TK2YIli7K1leLovkQiNik","Shawn Mendes;Camila Cabello","7n2wHs1TKAczGzO7Dd2rGr;4nDoRrQiYLoBzwC5BhVJzF",0.759,0.54,9,-6.039,0,0.0287,0.037,0,0.0945,0.75,116.947,190960,4,"7n2wHs1TKAczGzO7Dd2rGr"
"3102","in","Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh",12453522,2,"2Fv2injs4qAm8mJBGaxVKU","Arijit Singh;Mithoon","4YRxDV8wJFPHPTeXepOstw;09UmIX92EUH9hAK4bxvHx6",0.427,0.396,11,-7.556,1,0.0366,0.736,0,0.11,0.306,70.368,284780,4,"4YRxDV8wJFPHPTeXepOstw"
"3103","in","Bekhayali (From ""Kabir Singh"")","Sachet Tandon",10704661,3,"1feANd8EfcDP5UqSvbheM3","Sachet Tandon;Sachet-Parampara","6WOdPJmexxFINcKMkP2jMG;1SyKki7JI1AZNKwgNMkn25",0.308,0.585,9,-5.18,0,0.0428,0.45,0,0.319,0.345,171.843,371791,3,"6WOdPJmexxFINcKMkP2jMG"
"3104","in","Duniyaa (From ""Luka Chuppi"")","Akhil",9761833,4,"2tjWCe2W7sgvS3C8NHcdtI","Akhil;Dhvani Bhanushali;Abhijit Vaghani;Bob","6zZrFenNe3YPttxZsnQQs1;1OPqAyxsQc8mcRmoNBAnVk;70voqWnL1gpuxodufMgBt4;69TcMkhvenAeokIhBGIUCQ",0.435,0.658,7,-5.949,0,0.0368,0.699,0,0.125,0.524,77.17,222501,4,"6zZrFenNe3YPttxZsnQQs1"
"3105","in","Ve Maahi","Arijit Singh",9685282,5,"4t1DkxexoMbIHfSHS4Uiyr","Arijit Singh;Asees Kaur","4YRxDV8wJFPHPTeXepOstw;1sVmXkzX2ukc6QvasrDBES",0.65,0.551,0,-6.906,1,0.0274,0.405,0,0.219,0.294,102.934,223999,4,"4YRxDV8wJFPHPTeXepOstw"
"3106","in","O Saki Saki (From ""Batla House"")","Neha Kakkar",7997916,6,"4cFwhwH5ydnHgB0Tv3lZsm","Neha Kakkar;Tulsi Kumar;B Praak;Tanishk Bagchi;Vishal-Shekhar","5f4QpKfy7ptCHwTqspnSJI;0T1CMVkqffHlqEk4BcAph1;56SjZARoEvag3RoKWIb16j;4f7KfxeHq9BiylGmyXepGt;6Mv8GjQa7LKUGCAqa9qqdb",0.737,0.961,10,-0.155,0,0.0747,0.163,0,0.361,0.567,108.014,191089,4,"5f4QpKfy7ptCHwTqspnSJI"
"3107","in","Mere Sohneya (From ""Kabir Singh"")","Sachet Tandon",7906330,7,"2IoZMG3RqiTmsy7Li3zGFg","Sachet Tandon;Parampara Thakur;Sachet-Parampara","6WOdPJmexxFINcKMkP2jMG;1E6arsXf5Fgsnv9YpSzjpE;1SyKki7JI1AZNKwgNMkn25",0.376,0.643,9,-5.713,1,0.0411,0.558,0,0.217,0.646,136.224,193356,5,"6WOdPJmexxFINcKMkP2jMG"
"3108","in","Psycho Saiyaan (From ""Saaho"")","Sachet Tandon",7038467,8,"3ZjMdVOWxQ53FKrmkgCv95","Sachet Tandon;Dhvani Bhanushali;Tanishk Bagchi","6WOdPJmexxFINcKMkP2jMG;1OPqAyxsQc8mcRmoNBAnVk;4f7KfxeHq9BiylGmyXepGt",0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,166461,4,"6WOdPJmexxFINcKMkP2jMG"
"3109","in","Pachtaoge (From ""Jaani Ve"")","Arijit Singh",6855387,9,"5QVHNa0ppJUOoqSd36ovQS","Arijit Singh;B Praak","4YRxDV8wJFPHPTeXepOstw;56SjZARoEvag3RoKWIb16j",0.515,0.691,5,-4.028,0,0.0344,0.624,0,0.121,0.484,169.521,226789,3,"4YRxDV8wJFPHPTeXepOstw"
"3110","in","Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",6688477,10,"0RiRZpuVRbi7oqRdSMwhQY","Post Malone;Swae Lee","246dkjvS1zLTtiykXe5h60;1zNqQNIdeOUZHb8zbZRFMX",0.755,0.522,2,-4.368,1,0.0575,0.533,0,0.0685,0.925,89.96,157560,4,"246dkjvS1zLTtiykXe5h60"
"3111","in","Kalank (Title Track)","Arijit Singh",6542007,11,"1Y8jKq7CYLEW6PWp11jWZC","Arijit Singh","4YRxDV8wJFPHPTeXepOstw",0.57,0.55,10,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,311186,4,"4YRxDV8wJFPHPTeXepOstw"
"3112","in","Kaise Hua (From ""Kabir Singh"")","Vishal Mishra",6496818,12,"1y1rQTkWmrZdJmjwuK07GC","Vishal Mishra","5wJ1H6ud777odtZl5gG507",0.385,0.464,2,-6.975,1,0.0404,0.452,0,0.109,0.15,137.839,234722,4,"5wJ1H6ud777odtZl5gG507"
"3113","in","Vaaste","Dhvani Bhanushali",6416407,13,"0mJTAdmY8olbGQjopDYff3","Dhvani Bhanushali;Nikhil D'Souza;Tanishk Bagchi","1OPqAyxsQc8mcRmoNBAnVk;39fT56OHEL2E98zDKrqBsC;4f7KfxeHq9BiylGmyXepGt",0.444,0.479,5,-5.586,1,0.0436,0.454,0,0.095,0.315,89.892,196044,4,"1OPqAyxsQc8mcRmoNBAnVk"
"3114","in","On My Way","Alan Walker",6176127,14,"4n7jnSxVLd8QioibtTDBDq","Alan Walker;Sabrina Carpenter;Farruko","7vk5e3vY1uw9plTHJAMwjN;74KM79TiuVKeVCqs8QtB0B;329e4yvIujISKGKz1BZZbO",0.509,0.689,1,-4.929,0,0.102,0.0209,0,0.301,0.297,170.087,193798,4,"7vk5e3vY1uw9plTHJAMwjN"
"3115","in","Ghungroo (From ""War"")","Arijit Singh",6003874,15,"0WdbnNKO0Jt4BZACSDQh44","Arijit Singh;Shilpa Rao","4YRxDV8wJFPHPTeXepOstw;19LIHDDSHBD5NyYHI3gpzB",0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,302935,4,"4YRxDV8wJFPHPTeXepOstw"
"3116","in","bad guy","Billie Eilish",5443325,16,"2Fxmhks0bxGSBdJ92vM42m","Billie Eilish","6qqNVTkY8uBg9cP3Jd7DAH",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"6qqNVTkY8uBg9cP3Jd7DAH"
"3117","in","Hauli Hauli (From ""De De Pyaar De"")","Garry Sandhu",5301633,17,"1z0A545pZMaqYRkruladlk","Garry Sandhu;Neha Kakkar;Mellowd","7M3xY5iHSzEtoL3FpqOD75;5f4QpKfy7ptCHwTqspnSJI;765sINZXDvN3kcCgL4ekaN",0.705,0.982,1,-3.376,1,0.0788,0.0212,3.18e-05,0.337,0.571,94.99,209393,4,"7M3xY5iHSzEtoL3FpqOD75"
"3118","in","Proper Patola","Badshah",5227124,18,"39ujbBjTwwqUFySaCYDMMT","Badshah;Diljit Dosanjh;Aastha Gill","0y59o4v8uw5crbN9M3JiL1;2FKWNmZWDBZR4dE5KX4plR;1BYjhAClGpBTLZfics0VRZ",0.77,0.824,1,-6.491,0,0.0851,0.485,0,0.318,0.49,172.006,178605,4,"0y59o4v8uw5crbN9M3JiL1"
"3119","in","Bekhayali (Arijit Singh Version) [From ""Kabir Singh""]","Arijit Singh",5198187,19,"6aPMWbbdhDhiJHlknZb9Yx","Arijit Singh;Sachet-Parampara","4YRxDV8wJFPHPTeXepOstw;1SyKki7JI1AZNKwgNMkn25",0.265,0.58,9,-4.767,0,0.0491,0.491,0,0.243,0.345,172.121,370444,3,"4YRxDV8wJFPHPTeXepOstw"
"3120","in","Sucker","Jonas Brothers",5141611,20,"22vgEDb5hykfaTwLuskFGD","Jonas Brothers","7gOdHgIoIKoe4i9Tta6qdD",0.842,0.734,1,-5.065,0,0.0588,0.0427,0,0.106,0.952,137.958,181027,4,"7gOdHgIoIKoe4i9Tta6qdD"
"3121","in","The Hook Up Song","Vishal-Shekhar",4952301,21,"1bLNqR3bqpyWkwWKECjVrw","Vishal-Shekhar;Neha Kakkar;Shekhar Ravjiani","6Mv8GjQa7LKUGCAqa9qqdb;5f4QpKfy7ptCHwTqspnSJI;4xd7mLI7urqrxELaXhAvzw",0.846,0.786,1,-4.607,1,0.0519,0.131,0.000384,0.0835,0.523,106.023,213947,4,"6Mv8GjQa7LKUGCAqa9qqdb"
"3122","in","Pal Pal Dil Ke Paas- Title Track","Arijit Singh",4938287,22,"7lGhrfren1Zpwh0ds0zuUg","Arijit Singh;Parampara Thakur","4YRxDV8wJFPHPTeXepOstw;1E6arsXf5Fgsnv9YpSzjpE",0.56,0.512,1,-7.185,0,0.0333,0.592,0,0.056,0.39,123.991,254516,4,"4YRxDV8wJFPHPTeXepOstw"
"3123","in","Sakhiyaan","Maninder Buttar",4916666,23,"3sqRODOZ1Z6hR4F2tnFAlg","Maninder Buttar","2sN4fSzAm2rAL0HIurPCEM",0.706,0.674,9,-5.932,1,0.044,0.3,0,0.202,0.359,83.001,179326,4,"2sN4fSzAm2rAL0HIurPCEM"
"3124","in","Coca Cola (From ""Luka Chuppi"")","Tony Kakkar",4904838,24,"352wEkChkiClswqwDoM0nj","Tony Kakkar;Neha Kakkar;Young Desi;Tanishk Bagchi","0NZtn1Kyq08alpHCTRf3dv;5f4QpKfy7ptCHwTqspnSJI;00EnFy3rVaBe8K6HV1S7e5;4f7KfxeHq9BiylGmyXepGt",0.722,0.867,0,-3.652,0,0.0904,0.121,0.0052,0.123,0.893,102.009,179225,4,"0NZtn1Kyq08alpHCTRf3dv"
"3125","in","Goodbyes (Feat. Young Thug)","Post Malone",4666136,25,"6vBdBCoOhKHiYDDOcorfNo","Post Malone;Young Thug","246dkjvS1zLTtiykXe5h60;50co4Is1HCEo8bhOyUWKpn",0.58,0.653,5,-3.818,1,0.0745,0.447,0,0.111,0.175,150.231,174960,4,"246dkjvS1zLTtiykXe5h60"
"3126","in","Chale Aana (From ""De De Pyaar De"")","Amaal Mallik",4646165,26,"6vuMdb0E8buJeSHArN3dXk","Amaal Mallik;Armaan Malik","76fuWYgIf3TVIopTs3vaJ6;4IKVDbCSBTxBeAsMKjAuTs",0.368,0.587,6,-6.676,0,0.0378,0.309,0,0.149,0.391,143.687,271023,4,"76fuWYgIf3TVIopTs3vaJ6"
"3127","in","The Wakhra Song","Navv Inder",4621425,27,"6N6mJlsjYRV0yoMSPS5JiQ","Navv Inder;Lisa Mishra;Raja Kumari","7GPyedHMvKTiM2OfXc0MVv;418X5slNWlJwym4x3Oq3Cs;5cBFMoMgcAt03YL2r0tS25",0.788,0.894,5,-2.661,0,0.198,0.339,0.000253,0.0649,0.588,89.945,196000,4,"7GPyedHMvKTiM2OfXc0MVv"
"3128","in","Without Me","Halsey",4566756,28,"5p7ujcrUXASCNwRaWNHR1C","Halsey","26VFTg2z8YR0cCuwLzESi2",0.752,0.488,6,-7.05,1,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"26VFTg2z8YR0cCuwLzESi2"
"3129","in","7 rings","Ariana Grande",4550607,29,"14msK75pk3pA33pzPVNtBF","Ariana Grande","66CXWjxzNUsdJxJ2JdwvnR",0.725,0.321,1,-10.744,0,0.323,0.578,0,0.0884,0.319,70.142,178640,4,"66CXWjxzNUsdJxJ2JdwvnR"
"3130","in","Dilbar (From ""Satyameva Jayate"")","Neha Kakkar",4396226,30,"4tjLYTXFqZhkUDga4bQ0yl","Neha Kakkar;Dhvani Bhanushali;Ikka;Tanishk Bagchi","5f4QpKfy7ptCHwTqspnSJI;1OPqAyxsQc8mcRmoNBAnVk;07iEy1AecUPVzfC2J2gCHR;4f7KfxeHq9BiylGmyXepGt",0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.054,184433,4,"5f4QpKfy7ptCHwTqspnSJI"
"3131","in","Apna Time Aayega","Ranveer Singh",4339547,31,"5uaIbU3oHHcSOK6WFNK5nj","Ranveer Singh;Dub Sharma","0lMa3YTHqQnDDTBaxAV7LK;5pJnHE4GkcnLYMvnMOmGZr",0.766,0.618,11,-8.552,0,0.124,0.0187,0.000115,0.181,0.513,95.054,140463,4,"0lMa3YTHqQnDDTBaxAV7LK"
"3132","in","She Move It Like","Badshah",4232038,32,"39vrbjCMTRXEdiIr2IsBgd","Badshah","0y59o4v8uw5crbN9M3JiL1",0.832,0.477,0,-6.949,1,0.0481,0.00725,6.47e-05,0.205,0.844,101.997,181765,4,"0y59o4v8uw5crbN9M3JiL1"
"3133","in","Photo (From ""Luka Chuppi"")","Karan Sehmbi",4220904,33,"5wdlz4N7s1Xyr4y4RXhZJM","Karan Sehmbi;Tanishk Bagchi;Goldboy","0wmFEqpoc2FgAv8IPtCLBW;4f7KfxeHq9BiylGmyXepGt;3xXcmm9Re8N2sC15Ab5boo",0.739,0.644,0,-5.881,0,0.0503,0.103,0,0.189,0.315,94.996,177159,4,"0wmFEqpoc2FgAv8IPtCLBW"
"3134","in","Tera Ban Jaunga (From ""Kabir Singh"")","Akhil Sachdeva",4200528,34,"1HMuJeEUJiIKi5WEHCTCgx","Akhil Sachdeva;Tulsi Kumar","3TOhzLRYnkkul71yRBxIoM;0T1CMVkqffHlqEk4BcAph1",0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,236437,4,"3TOhzLRYnkkul71yRBxIoM"
"3135","in","Aankh Marey (From ""Simmba"")","Neha Kakkar",4092881,35,"790uNrqzKWCvj8rR1QXNpU","Neha Kakkar;Mika Singh;Kumar Sanu","5f4QpKfy7ptCHwTqspnSJI;5T2I75UlGBcWd5nVyfmL13;4K6blSRoklNdpw4mzLxwfn",0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,212741,4,"5f4QpKfy7ptCHwTqspnSJI"
"3136","in","Chashni (From ""Bharat"")","Abhijeet Srivastava",4084493,36,"5X5db3FrBOHbibrFKA02MQ","Abhijeet Srivastava;Vishal-Shekhar","4FJhE5ToBQGzOGf0D5Xd1C;6Mv8GjQa7LKUGCAqa9qqdb",0.756,0.52,6,-8.642,1,0.0341,0.495,0,0.0901,0.684,119.92,265995,4,"4FJhE5ToBQGzOGf0D5Xd1C"
"3137","in","The Jawaani Song","Vishal-Shekhar",4078688,37,"3IzQc4KEAFd8lIc90X7FZr","Vishal-Shekhar;Vishal Dadlani;Payal Dev;Kishore Kumar","6Mv8GjQa7LKUGCAqa9qqdb;6CXEwIaXYfVJ84biCxqc9k;6FtZhorjCMfkaVJ7kKdmq7;0GF4shudTAFv8ak9eWdd4Y",0.71,0.801,7,-4.845,1,0.0896,0.0728,0,0.0744,0.845,145.102,253161,4,"6Mv8GjQa7LKUGCAqa9qqdb"
"3138","in","First Class","Arijit Singh",4040848,38,"7bFx4We3iNjxmIxXBxou1G","Arijit Singh;Neeti Mohan","4YRxDV8wJFPHPTeXepOstw;3ZxZ03fj3tXBZHZWzvaLSM",0.534,0.959,1,-3.67,0,0.361,0.449,0,0.354,0.751,187.576,276960,3,"4YRxDV8wJFPHPTeXepOstw"
"3139","in","Paagal","Badshah",4030676,39,"4gyPGtExOjj1rsByKW33LR","Badshah","0y59o4v8uw5crbN9M3JiL1",0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,169907,4,"0y59o4v8uw5crbN9M3JiL1"
"3140","in","Tareefan","Badshah",3997295,40,"5QyOjKJhR1iyF0DHQM2IvW","Badshah;QARAN","0y59o4v8uw5crbN9M3JiL1;0KDEADL3DeTLtENG3DliCd",0.829,0.654,5,-6.26,0,0.0685,0.0942,5.01e-06,0.2,0.335,98.012,186122,4,"0y59o4v8uw5crbN9M3JiL1"
"3141","in","Dekhte Dekhte (From ""Batti Gul Meter Chalu"")","Atif Aslam",3851704,41,"0Iz4CkptElGHo16r797Jsb","Atif Aslam;Nusrat Fateh Ali Khan;Rochak Kohli","2oSONSC9zQ4UonDKnLqksx;5HcunTidTUrOaf8V0iJcvl;3dN9MQpjIyNxyeRfz4EDZe",0.799,0.828,9,-4.846,0,0.0782,0.424,0,0.145,0.627,105.04,256271,4,"2oSONSC9zQ4UonDKnLqksx"
"3142","in","If I Can't Have You","Shawn Mendes",3818227,42,"2bT1PH7Cw3J9p3t7nlXCdh","Shawn Mendes","7n2wHs1TKAczGzO7Dd2rGr",0.691,0.823,2,-4.197,1,0.0623,0.487,0,0.134,0.87,123.935,191467,4,"7n2wHs1TKAczGzO7Dd2rGr"
"3143","in","I Like Me Better","Lauv",3817330,43,"2P91MQbaiQOfbiz9VqhqKQ","Lauv","5JZ7CnR6gTvEMKX4g70Amv",0.752,0.505,9,-7.621,1,0.253,0.535,2.55e-06,0.104,0.419,91.97,197437,4,"5JZ7CnR6gTvEMKX4g70Amv"
"3144","in","Koka (From ""Khandaani Shafakhana"")","Jasbir Jassi",3773710,44,"1bvIoSekCZWAgthW01kbo9","Jasbir Jassi;Badshah;Dhvani Bhanushali","2wmT2Bx63mrFKMYGQieYi3;0y59o4v8uw5crbN9M3JiL1;1OPqAyxsQc8mcRmoNBAnVk",0.873,0.963,7,-1.376,1,0.104,0.172,0.000176,0.0233,0.906,94.004,176092,4,"2wmT2Bx63mrFKMYGQieYi3"
"3145","in","Tera Ban Jaunga","Akhil Sachdeva",3563598,45,"3oWxFNsXstcancCR1wODR4","Akhil Sachdeva;Tulsi Kumar","3TOhzLRYnkkul71yRBxIoM;0T1CMVkqffHlqEk4BcAph1",0.605,0.53,11,-6.346,1,0.0246,0.822,0,0.131,0.399,93.951,236437,4,"3TOhzLRYnkkul71yRBxIoM"
"3146","in","Slow Motion (From ""Bharat"")","Shreya Ghoshal",3518231,46,"7yEuRloGyxyu1KaWBTPP1Z","Shreya Ghoshal;Nakash Aziz;Vishal-Shekhar","0oOet2f43PA68X5RxKobEy;4kq8z3vydHjPDggxb16ErB;6Mv8GjQa7LKUGCAqa9qqdb",0.574,0.738,10,-5.526,1,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996,247248,4,"0oOet2f43PA68X5RxKobEy"
"3147","in","Yaari","Nikk",3509040,47,"04UzZSWfw8hkK832P27QLq","Nikk;Avneet Kaur","6z9kS2dZQbqNV69wfrCZAR;6wONmhCUY7KbDKabub45E7",0.587,0.557,6,-8.824,1,0.106,0.427,0,0.103,0.395,159.914,177750,4,"6z9kS2dZQbqNV69wfrCZAR"
"3148","in","Pal","Javed-Mohsin",3481612,48,"5G7pZ8G8NFvS1MQ9H4L7dC","Javed-Mohsin;Arijit Singh;Shreya Ghoshal","2zvJLk0gTH7r7A5Q6X5Bq8;4YRxDV8wJFPHPTeXepOstw;0oOet2f43PA68X5RxKobEy",0.511,0.502,7,-7.016,0,0.0325,0.711,0,0.0708,0.322,133.875,247286,4,"2zvJLk0gTH7r7A5Q6X5Bq8"
"3149","in","Tere Bin (From ""Simmba"")","Rahat Fateh Ali Khan",3479867,49,"4f5kLqyOJ5ZPnalEVMQrB2","Rahat Fateh Ali Khan;Asees Kaur;Tanishk Bagchi","3OLGltG8UPIea8sA4w0yg0;1sVmXkzX2ukc6QvasrDBES;4f7KfxeHq9BiylGmyXepGt",0.649,0.716,7,-3.936,1,0.0384,0.268,4.51e-06,0.603,0.639,86.949,230948,4,"3OLGltG8UPIea8sA4w0yg0"
"3150","in","Someone You Loved","Lewis Capaldi",3478976,50,"2TIlqbIneP0ZY1O0EzYLlc","Lewis Capaldi","4GNC7GD6oZMSxPGyXy4MNB",0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161,4,"4GNC7GD6oZMSxPGyXy4MNB"
"3151","in","Pehla Pyaar","Armaan Malik",3470321,51,"0ojpEubhy4JNeVftmVuiN7","Armaan Malik","4IKVDbCSBTxBeAsMKjAuTs",0.607,0.713,4,-5.105,1,0.03,0.558,4.98e-05,0.101,0.611,124.87,272533,4,"4IKVDbCSBTxBeAsMKjAuTs"
"3152","in","Believer","Imagine Dragons",3445386,52,"0pqnGHJpmpxLKifKRmU6WP","Imagine Dragons","53XhwfbYqKCa1cC15pYq2q",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,204347,4,"53XhwfbYqKCa1cC15pYq2q"
"3153","in","Happier","Marshmello",3437690,53,"2dpaYNEQHiRxtZbfNsse99","Marshmello;Bastille","64KEffDW9EtZ1y2vBYgq8T;7EQ0qTo7fWT7DPxmxtSYEc",0.687,0.792,5,-2.749,1,0.0452,0.191,0,0.167,0.671,100.015,214290,4,"64KEffDW9EtZ1y2vBYgq8T"
"3154","in","Qaafirana","Arijit Singh",3422624,54,"0xkGTPTijMU84dtHr3KQQi","Arijit Singh;Nikhita Gandhi","4YRxDV8wJFPHPTeXepOstw;3tPQOjkxO3mrYrrgkTeXgH",0.417,0.433,4,-8.958,1,0.0415,0.0726,0,0.123,0.207,169.92,341823,4,"4YRxDV8wJFPHPTeXepOstw"
"3155","in","Lamberghini","The Doorbeen",3404114,55,"45P9g6kUb7itdonjjGjDdS","The Doorbeen;Ragini","5Yz2RjLWPx1PcIRoiot9Sc;4aKee88VYIQpk7cOJGVwmO",0.953,0.584,11,-7.57,1,0.0518,0.543,0,0.0786,0.861,104.007,216999,4,"5Yz2RjLWPx1PcIRoiot9Sc"
"3156","in","Dheeme Dheeme","Tony Kakkar",3401938,56,"4At0CnQes5Kx1ROSnnP4lK","Tony Kakkar","0NZtn1Kyq08alpHCTRf3dv",0.952,0.657,0,-4.846,0,0.294,0.0266,0,0.0702,0.748,105.016,155607,4,"0NZtn1Kyq08alpHCTRf3dv"
"3157","in","Morni Banke (From ""Badhaai Ho"")","Guru Randhawa",3399514,57,"2Wu9PNpLUCBl3W1GaPqkhl","Guru Randhawa;Neha Kakkar;Tanishk Bagchi;Panjabi MC","5rQoBDKFnd1n6BkdbgVaRL;5f4QpKfy7ptCHwTqspnSJI;4f7KfxeHq9BiylGmyXepGt;74D1UgRzMhTSPz698exXmR",0.816,0.922,11,-2.963,0,0.149,0.178,0,0.373,0.887,95.006,198026,4,"5rQoBDKFnd1n6BkdbgVaRL"
"3158","in","Boy With Luv (feat. Halsey)","BTS",3368421,58,"5KawlOMHjWeUjQtnuRs22c","BTS;Halsey","3Nrfpe0tUJi4K4DXYWgMUX;26VFTg2z8YR0cCuwLzESi2",0.645,0.862,11,-4.757,0,0.0965,0.0923,0,0.192,0.798,119.991,229773,4,"3Nrfpe0tUJi4K4DXYWgMUX"
"3159","in","Tujhe Kitna Chahein Aur (Film Version)","Jubin Nautiyal",3316151,59,"0mHU8dcIvGrGDazLMmQpSg","Jubin Nautiyal","1tqysapcCh1lWEAc9dIFpa",0.36,0.25,11,-9.506,1,0.0341,0.603,0,0.0915,0.293,145.045,276245,4,"1tqysapcCh1lWEAc9dIFpa"
"3160","in","Memories","Maroon 5",3250787,60,"2b8fOow8UzyDFAE27YhOZM","Maroon 5","04gDigrS5kc9YWfZHwBETP",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486,4,"04gDigrS5kc9YWfZHwBETP"
"3161","in","Sheher Ki Ladki (From ""Khandaani Shafakhana"")","Badshah",3232941,61,"24d3IPklAxzBJB2nuWeSpg","Badshah;Tulsi Kumar;Abhijeet;Chandra Dixit;Tanishk Bagchi;Anand-Milind","0y59o4v8uw5crbN9M3JiL1;0T1CMVkqffHlqEk4BcAph1;2ZRrPOjBIWoKK5rHedLijj;7yO17B2aZWbkuTh5kpgee4;4f7KfxeHq9BiylGmyXepGt;2owjgBZQ70LoCNHIgW3gSk",0.85,0.984,9,-0.649,1,0.166,0.0872,0,0.0535,0.814,100.028,172965,4,"0y59o4v8uw5crbN9M3JiL1"
